ANNO       CAUSA_113                                                    NOME_CAUSA                     STATO                     DECESSI      RATE       MIO_VAL    CANC LOGICA
2016       "Diseases of heart (I00-I09                                  I11                            I13                       I20-I51)"    Heart disease 12         false     
2016       "Diseases of heart (I00-I09                                  I11                            I13                       I20-I51)"    Heart disease 12         false     
2016       "Diseases of heart (I00-I09                                  I11                            I13                       I20-I51)"    Heart disease 15         false     
2016       "Diseases of heart (I00-I09                                  I11                            I13                       I20-I51)"    Heart disease 20         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Alabama                   987          17.1       17         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Alaska                    61           12.5       17         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Arizona                   885          10.4       16         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Arkansas                  623          17.1       10         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        California                5981         14.0       10         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Colorado                  533          9.6        15         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Connecticut               572          11.7       18         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Delaware                  132          10.7       20         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        District of Columbia      78           11.5       20         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Florida                   2808         9.3        13         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Georgia                   1423         14.3       20         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Hawaii                    507          24.4       13         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Idaho                     207          11.3       14         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Illinois                  2178         14.5       18         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Indiana                   962          12.6       15         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Iowa                      504          11.6       10         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Kansas                    522          14.4       13         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Kentucky                  888          17.3       18         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Louisiana                 720          14.3       19         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Maine                     231          12.0       10         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Maryland                  1025         15.1       19         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Massachusetts             1251         14.1       20         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Michigan                  1672         13.7       14         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Minnesota                 529          7.8        19         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Mississippi               785          23.4       12         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Missouri                  1150         15.1       18         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Montana                   147          11.1       16         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Nebraska                  342          14.3       14         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Nevada                    567          18.1       18         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        New Hampshire             203          11.8       20         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        New Jersey                1208         10.7       14         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        New Mexico                353          14.6       10         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        New York                  4513         18.3       11         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        North Carolina            1896         16.5       10         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        North Dakota              134          14.5       12         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Ohio                      2187         15.0       16         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Oklahoma                  546          12.4       18         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Oregon                    452          8.9        19         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Pennsylvania              2491         13.9       18         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Rhode Island              165          11.0       15         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        South Carolina            690          12.0       19         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        South Dakota              195          16.7       15         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Tennessee                 1533         20.1       18         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Texas                     2860         11.1       11         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        United States             51537        13.5       17         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Utah                      380          15.5       19         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Vermont                   59           7.0        11         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Virginia                  1177         12.7       20         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Washington                815          10.0       14         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        West Virginia             423          17.3       20         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Wisconsin                 888          11.9       19         false     
2016       Influenza and pneumonia (J09-J18)                            Influenza and pneumonia        Wyoming                   99           15.0       15         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Alabama    16         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Alaska     16         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Arizona    16         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Arkansas   20         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      California 13         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Colorado   16         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Connecticut 17         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Delaware   15         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      District of Columbia 13         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Florida    13         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Georgia    15         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Hawaii     14         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Idaho      20         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Illinois   17         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Indiana    11         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Iowa       13         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Kansas     12         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Kentucky   20         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Louisiana  20         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Maine      14         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Maryland   18         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Massachusetts 15         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Michigan   13         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Minnesota  11         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Mississippi 17         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Missouri   10         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Montana    11         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Nebraska   13         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Nevada     14         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      New Hampshire 10         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      New Jersey 10         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      New Mexico 18         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      New York   17         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      North Carolina 14         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      North Dakota 20         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Ohio       15         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Oklahoma   14         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Oregon     19         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Pennsylvania 13         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Rhode Island 18         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      South Carolina 18         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      South Dakota 16         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Tennessee  10         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Texas      16         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      United States 19         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Utah       15         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Vermont    17         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Virginia   18         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Washington 11         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      West Virginia 19         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Wisconsin  14         false     
2016       "Intentional self-harm (suicide) (*U03                       X60-X84                        Y87.0)"                   Suicide      Wyoming    15         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Alabama                   10419        174.0      12         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Alaska                    995          158.7      17         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Arizona                   11876        136.8      11         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Arkansas                  6612         178.8      18         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         California                59515        139.7      20         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Colorado                  7928         137.1      19         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Connecticut               6696         144.9      20         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Delaware                  2124         170.8      13         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         District of Columbia      1044         160.1      11         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Florida                   44266        146.9      17         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Georgia                   17184        160.2      14         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Hawaii                    2401         128.7      20         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Idaho                     2884         150.9      10         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Illinois                  24389        163.5      16         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Indiana                   13424        172.5      16         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Iowa                      6432         159.8      17         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Kansas                    5484         158.6      14         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Kentucky                  10363        193.8      18         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Louisiana                 9149         171.9      16         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Maine                     3275         168.9      11         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Maryland                  10911        156.5      10         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Massachusetts             12717        150.2      18         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Michigan                  20870        166.4      11         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Minnesota                 9857         148.6      11         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Mississippi               6568         187.7      11         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Missouri                  12696        167.0      13         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Montana                   2031         145.9      19         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Nebraska                  3477         153.6      18         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Nevada                    5214         157.3      12         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         New Hampshire             2875         164.1      13         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         New Jersey                16377        149.7      18         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         New Mexico                3560         138.8      10         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         New York                  35368        147.5      18         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         North Carolina            19523        161.6      18         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         North Dakota              1253         142.7      14         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Ohio                      25509        173.4      15         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Oklahoma                  8115         177.8      14         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Oregon                    8078         155.9      16         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Pennsylvania              28492        164.7      14         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Rhode Island              2171         158.0      17         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         South Carolina            10356        167.7      13         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         South Dakota              1694         156.7      18         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Tennessee                 14450        179.9      10         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Texas                     40195        148.5      13         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         United States             598038       155.8      19         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Utah                      3125         122.4      16         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Vermont                   1356         158.4      13         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Virginia                  15027        156.1      20         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Washington                12594        150.9      16         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         West Virginia             4659         182.2      15         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Wisconsin                 11498        158.0      18         false     
2016       Malignant neoplasms (C00-C97)                                Cancer                         Wyoming                   962          140.9      14         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 11         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 17         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 14         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 12         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 20         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 16         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 10         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 19         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 15         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 13         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 18         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 19         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 11         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 12         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 17         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 13         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 13         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 10         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 19         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 11         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 18         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 11         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 17         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 18         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 16         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 16         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 20         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 16         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 10         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 12         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 15         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 10         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 11         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 14         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 14         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 12         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 11         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 12         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 20         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 14         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 14         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 12         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 11         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 20         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 18         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 16         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 19         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 11         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 20         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 15         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 13         false     
2016       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 18         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Alabama      2552       14         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Alaska       388        11         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Arizona      3539       12         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Arkansas     1538       10         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    California   12544      17         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Colorado     2725       20         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Connecticut  1799       19         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Delaware     449        13         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    District of Columbia 265        16         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Florida      10578      12         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Georgia      4344       14         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Hawaii       536        13         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Idaho        746        15         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Illinois     4850       18         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Indiana      3258       20         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Iowa         1537       12         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Kansas       1475       20         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Kentucky     2962       12         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Louisiana    2578       17         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Maine        802        13         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Maryland     1903       18         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Massachusetts 3229       13         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Michigan     4647       12         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Minnesota    2574       17         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Mississippi  1814       16         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Missouri     3309       19         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Montana      637        15         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Nebraska     799        19         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Nevada       1340       20         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    New Hampshire 815        12         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    New Jersey   3218       13         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    New Mexico   1430       10         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    New York     6515       20         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    North Carolina 4991       13         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    North Dakota 368        13         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Ohio         6756       16         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Oklahoma     2422       20         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Oregon       1999       13         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Pennsylvania 7324       19         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Rhode Island 649        17         false     
2015       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    South Carolina 2737       16         false     
